keyword,created_at_local_time,screen_name,user_URL,tweet_URL,tweet_text,hashtag1,hashtag2
right,2020-07-28 08:29:04,NSWCCL,https://twitter.com/NSWCCL,https://twitter.com/i/web/status/1287877694932180993,"OPINION: Emeritus Professor Rosalind Croucher, president of @AusHumanRights on rights and civil liberties, and wearing masks. https://t.co/dbypkdAxNF",,
right,2020-07-28 07:52:19,cajeffrey14,https://twitter.com/cajeffrey14,https://twitter.com/i/web/status/1287868446990991360,"RT @kirstinferguson: .@DanielAndrewsMP  on masks - Honestly, one more comment about human rights. It is about human life. Yes. Just wear…",,
right,2020-07-28 08:19:41,Jodie3735,https://twitter.com/Jodie3735,https://twitter.com/i/web/status/1287875332557561856,Hey @Twitter @Facebook are you fact checking posts claiming a legal right to not wear a mask to be covidsafe or allowing video posts of shop workers without their permission?,,
right,2020-07-28 08:38:34,Moxie404,https://twitter.com/Moxie404,https://twitter.com/i/web/status/1287880086696235008,"RT @kirstinferguson: .@DanielAndrewsMP  on masks - Honestly, one more comment about human rights. It is about human life. Yes. Just wear…",,
right,2020-07-28 08:53:08,AlanJMitchell_,https://twitter.com/AlanJMitchell_,https://twitter.com/i/web/status/1287883749640683521,RT @smh: Explainer: Do you have a right to not wear a mask? And what happens if you refuse? https://t.co/qa7441xuhB,,
respect,2020-07-28 08:46:49,NeishaRae,https://twitter.com/NeishaRae,https://twitter.com/i/web/status/1287882161115115521,"RT @Success_is_Kei: Did I tell y’all Covid is no joke? but glory be to god I made it through. If you have any ounce of respect for me, plea…",,
respect,2020-07-28 08:14:36,Ctl_Alt_Del,https://twitter.com/Ctl_Alt_Del,https://twitter.com/i/web/status/1287874054817341440,@Acyn @WalshFreedom Anyone else waiting for FOX to be 'offended' that #Biden and his wife are wearing masks while paying their respects?,Biden,Biden
respect,2020-07-28 07:44:57,TurboSloth14,https://twitter.com/TurboSloth14,https://twitter.com/i/web/status/1287866593179889664,"@existentialfish @mmfa @JasonSCampbell There’s so much wrong with what he’s saying, why even bother? Name one doctor who is anti-mask. Is it the federal govt or republican governors or private companies you don’t respect? no one likes wearing mask, they are pro-mask utility. small children aren’t required, etc etc etc",,
respect,2020-08-03 09:01:07,NYSDHSES,https://twitter.com/NYSDHSES,https://twitter.com/i/web/status/1290060085390008321,RT @NYGovCuomo: Show respect. Show you give a damn. Wear a mask. #MaskUpAmerica https://t.co/3QGtw6PiJT,MaskUpAmerica,MaskUpAmerica
respect,2020-08-03 08:33:03,MaggieRogers517,https://twitter.com/MaggieRogers517,https://twitter.com/i/web/status/1290053025445187586,RT @NYGovCuomo: Show respect. Show you give a damn. Wear a mask. #MaskUpAmerica https://t.co/3QGtw6PiJT,MaskUpAmerica,MaskUpAmerica
respect,2020-07-31 08:15:51,DrunkB0b,https://twitter.com/DrunkB0b,https://twitter.com/i/web/status/1288961531300831232,@FricanoMike @Ben60062575 @joesichspach @awelab1956 @PramilaJayapal he is your president. Why should he have to? I would lose repeat if he did out of pressure from idiots like you. He doesn’t have to and won’t. I don’t wear a mask or have not done anything different this year because it’s not a problem here. He doesn’t care about your respect,,
respect,2020-08-03 08:04:30,Hollandorange1,https://twitter.com/Hollandorange1,https://twitter.com/i/web/status/1290045839373529088,RT @NYGovCuomo: Show respect. Show you give a damn. Wear a mask. #MaskUpAmerica https://t.co/3QGtw6PiJT,MaskUpAmerica,MaskUpAmerica
respect,2020-08-03 08:01:44,JoAnneColvin11,https://twitter.com/JoAnneColvin11,https://twitter.com/i/web/status/1290045143815303169,RT @NYGovCuomo: Show respect. Show you give a damn. Wear a mask. #MaskUpAmerica https://t.co/3QGtw6PiJT,MaskUpAmerica,MaskUpAmerica
respect,2020-08-02 08:51:42,victoriajolie7,https://twitter.com/victoriajolie7,https://twitter.com/i/web/status/1289695327755186176,"@jcluke007 @smasher101 @TheLeadCNN @jaketapper @ryanobles You don’t have any idea who John Lewis was do youWe can have funeral n each state has their guidelines.The senate still meets the house, n judiciary hearings still meet.They wear masks,they social distance.We’re talking about a great man and 3 former Presidents have some respect",,
respect,2020-08-03 08:12:12,amaestas369,https://twitter.com/amaestas369,https://twitter.com/i/web/status/1290047777938915328,RT @NYGovCuomo: Show respect. Show you give a damn. Wear a mask. #MaskUpAmerica https://t.co/3QGtw6PiJT,MaskUpAmerica,MaskUpAmerica
claims,2020-07-31 08:14:15,NZdrama_llama,https://twitter.com/NZdrama_llama,https://twitter.com/i/web/status/1288961128949624834,"RT @middleageriot: Republican politician Louie Gohmert, who claims to have caught COVID-19 from wearing a mask, is now claiming he got preg…",,
claims,2020-08-03 07:48:13,SteveB_NoOrange,https://twitter.com/SteveB_NoOrange,https://twitter.com/i/web/status/1290041740750016513,"RT @Fah_Lo_Me: Louie Gohmert aka Congressman COVID claims he got the virus from wearing a mask, while trump claims he got it because he was…",,
claims,2020-07-31 07:50:33,StSmallerie,https://twitter.com/StSmallerie,https://twitter.com/i/web/status/1288955166352343041,"RT @middleageriot: Republican politician Louie Gohmert, who claims to have caught COVID-19 from wearing a mask, is now claiming he got preg…",,
claims,2020-07-31 09:00:12,gregtv1,https://twitter.com/gregtv1,https://twitter.com/i/web/status/1288972692582887424,"RT @middleageriot: Republican politician Louie Gohmert, who claims to have caught COVID-19 from wearing a mask, is now claiming he got preg…",,
claims,2020-07-31 09:02:41,RNWinter,https://twitter.com/RNWinter,https://twitter.com/i/web/status/1288973317685182464,"RT @middleageriot: Republican politician Louie Gohmert, who claims to have caught COVID-19 from wearing a mask, is now claiming he got preg…",,
claims,2020-07-31 08:08:34,bhbowman,https://twitter.com/bhbowman,https://twitter.com/i/web/status/1288959699099029506,"RT @middleageriot: Republican politician Louie Gohmert, who claims to have caught COVID-19 from wearing a mask, is now claiming he got preg…",,
claims,2020-07-31 07:39:47,theorangestain,https://twitter.com/theorangestain,https://twitter.com/i/web/status/1288952454491656194,"RT @middleageriot: Republican politician Louie Gohmert, who claims to have caught COVID-19 from wearing a mask, is now claiming he got preg…",,
