keyword,created_at_local_time,screen_name,user_URL,tweet_URL,tweet_text,hashtag1,hashtag2
ontario,2020-08-08 08:50:18,highandright1,https://twitter.com/highandright1,https://twitter.com/i/web/status/1291869305995370496,RT @AlexBerenson: 1/ The Ontario arbitration fight about masks is really stunning. The background: several Ontario hospitals wanted to make…,,
ontario,2020-08-08 08:51:45,tvspeer,https://twitter.com/tvspeer,https://twitter.com/i/web/status/1291869669708750849,RT @AlexBerenson: 1/ The Ontario arbitration fight about masks is really stunning. The background: several Ontario hospitals wanted to make…,,
ontario,2020-08-08 07:56:18,MatthewDavidHa4,https://twitter.com/MatthewDavidHa4,https://twitter.com/i/web/status/1291855712365273094,RT @AlexBerenson: 1/ The Ontario arbitration fight about masks is really stunning. The background: several Ontario hospitals wanted to make…,,
ontario,2020-08-08 08:11:15,screaminpeacock,https://twitter.com/screaminpeacock,https://twitter.com/i/web/status/1291859474865512449,RT @AlexBerenson: 1/ The Ontario arbitration fight about masks is really stunning. The background: several Ontario hospitals wanted to make…,,
ontario,2020-08-08 07:57:42,irena15685245,https://twitter.com/irena15685245,https://twitter.com/i/web/status/1291856065630310400,RT @AlexBerenson: 1/ The Ontario arbitration fight about masks is really stunning. The background: several Ontario hospitals wanted to make…,,
ontario,2020-08-08 08:31:15,SundaeShines,https://twitter.com/SundaeShines,https://twitter.com/i/web/status/1291864509309579264,RT @AlexBerenson: 1/ The Ontario arbitration fight about masks is really stunning. The background: several Ontario hospitals wanted to make…,,
ontario,2020-08-08 07:43:32,MaxROIFarmer,https://twitter.com/MaxROIFarmer,https://twitter.com/i/web/status/1291852502426624001,RT @AlexBerenson: 1/ The Ontario arbitration fight about masks is really stunning. The background: several Ontario hospitals wanted to make…,,
ontario,2020-08-08 07:25:17,randyhillier,https://twitter.com/randyhillier,https://twitter.com/i/web/status/1291847909961605120,RT @AlexBerenson: 1/ The Ontario arbitration fight about masks is really stunning. The background: several Ontario hospitals wanted to make…,,
ontario,2020-08-08 07:25:43,ItsVeraStudio,https://twitter.com/ItsVeraStudio,https://twitter.com/i/web/status/1291848017855774720,"Buy 2 masks, any masks in my shop, and get a FREE knitting ring https://t.co/dzOr60N3Fe    Shop Canadian, shop small #school #OntarioMade #MasksOn #Masks4Canada  All children need to wear masks https://t.co/jtWNESCO8y",Masks4Canada,school
ontario,2020-08-08 07:47:51,kitsap_lady,https://twitter.com/kitsap_lady,https://twitter.com/i/web/status/1291853588440838144,RT @AlexBerenson: 1/ The Ontario arbitration fight about masks is really stunning. The background: several Ontario hospitals wanted to make…,,
please,2020-08-06 08:44:15,TeamvanRahan,https://twitter.com/TeamvanRahan,https://twitter.com/i/web/status/1291143004892405760,"OPEN HOUSE Sunday 2-4PM  14 Station Drive in Millbrook  Is 4 bedrooms, 4 bathroom executive home with over $100,000 in builder upgrades.  Visit https://t.co/NZ3nlZAI4d for photos, floor plans, and a virtual tour.   Please wear a mask and follow all Covid-19 safety protocols. https://t.co/5wMYs9Acpo",,
please,2020-08-07 08:05:56,ShutUpDanni,https://twitter.com/ShutUpDanni,https://twitter.com/i/web/status/1291495750954881026,RT @3kimbears: women in istanbul protesting safely and peacefully while wearing double masks rly makes me proud please reply/quote with #is…,,
please,2020-08-08 07:56:49,Eclipse_Cat,https://twitter.com/Eclipse_Cat,https://twitter.com/i/web/status/1291855844875751424,"Happy happy #FursuitFriday! Hope everyone is doing good. I hit a milestone this week, 300 followers, so yay! We may not know what fate has in store for us, but please stay safe everyone. Wear masks outside and wash them paws. Have a great weekend! #furry #fursuit https://t.co/cLBO9pcpvd",furry,FursuitFriday
please,2020-08-10 09:01:23,tifff951,https://twitter.com/tifff951,https://twitter.com/i/web/status/1292596869227401216,@jccaylen I just saw your in Seattle OF ALL PLACES!! Please tell me where I can meet you and @KianLawley ! I promise you be safe and wear a mask!! I’ll wear gloves too if you want!😭,,
please,2020-08-09 08:59:11,MateMpn,https://twitter.com/MateMpn,https://twitter.com/i/web/status/1292233928212766721,Open your eyes everyone... The World has changed in a blink... We must change too... PLEASE WEAR A MASK! Thank you...  8-) ✌️🤞❤️☮️☯️⚕️🇦🇺,,
please,2020-08-06 08:58:11,Shes_Salem,https://twitter.com/Shes_Salem,https://twitter.com/i/web/status/1291146511544246273,Wear a mask! Please and Thank You! https://t.co/w13AGM85wN,,
please,2020-08-09 07:46:36,MastersMasks,https://twitter.com/MastersMasks,https://twitter.com/i/web/status/1292215662635397126,"Please wear a mask and wear it the correct way. Protect Yourself and others.🙏🏻  -thank you. malaikaaroraofficial @ Delhi, India https://t.co/Ym7N5mG6wr",,
please,2020-08-07 07:51:58,peetaquinn,https://twitter.com/peetaquinn,https://twitter.com/i/web/status/1291492235738046464,RT @3kimbears: women in istanbul protesting safely and peacefully while wearing double masks rly makes me proud please reply/quote with #is…,,
please,2020-08-11 06:24:57,jpohhhh,https://twitter.com/jpohhhh,https://twitter.com/i/web/status/1292919889339002887,no one around me is wearing a mask and after i told them off we almost fought (please like for informative science-respecting bravery) https://t.co/kRAS1T2sSb,,
please,2020-08-11 06:53:52,945roxy,https://twitter.com/945roxy,https://twitter.com/i/web/status/1292927164879237120,RT @CityofLacey: The skate park at Rainier Vista is open! (Thanks for your patience during safety improvement &amp; repairs).   Please remember…,,
hero,2020-08-11 07:20:54,WoProHoSeattle,https://twitter.com/WoProHoSeattle,https://twitter.com/i/web/status/1292933969604833280,RT @seattlestorm: 😷 Real Heroes Wear Masks! 😷  @KCPubHealth @S10Bird #MaskUpWA https://t.co/s1817jYiEu,MaskUpWA,MaskUpWA
hero,2020-08-11 06:15:12,Sarah60075016,https://twitter.com/Sarah60075016,https://twitter.com/i/web/status/1292917435536875520,RT @seattlestorm: Hi.  This is Sue. Sue is a SUEperhero. SUEperheroes wear masks.  Be like Sue.  @S10Bird  @Swedish https://t.co/qcXquwC3TA,,
hero,2020-08-11 08:43:43,NWblockhead45,https://twitter.com/NWblockhead45,https://twitter.com/i/web/status/1292954810124103680,RT @seattlestorm: Hi.  This is Sue. Sue is a SUEperhero. SUEperheroes wear masks.  Be like Sue.  @S10Bird  @Swedish https://t.co/qcXquwC3TA,,
hero,2020-08-11 07:17:07,villavanilla71,https://twitter.com/villavanilla71,https://twitter.com/i/web/status/1292933018819022848,RT @seattlestorm: 😷 Real Heroes Wear Masks! 😷  @KCPubHealth @S10Bird #MaskUpWA https://t.co/s1817jYiEu,MaskUpWA,MaskUpWA
